needed,O
for,O
government,O
jobs,O
.,O
There,O
has,O
been,O
no,O
claim,O
of,O
responsibility,O
.,O
The,O
White,B-org
House,I-org
condemned,O
the,O
attack,O
.,O
U.S.,B-geo
lawmaker,O
Connie,B-per
Mack,I-per
says,O
Arabic-language,O
al-Jazeera,O
television,O
",",O
which,O
has,O
allied,O
with,O
Latin,B-geo
America,I-geo
's,O
Telesur,B-geo
network,O
",",O
is,O
nothing,O
more,O
than,O
a,O
mouthpiece,O
for,O
terrorists,O
.,O
The,O
Republican,O
congressman,O
from,O
the,O
southeastern,O
U.S.,B-geo
state,O
of,O
Florida,B-geo
tells,O
VOA,B-org
he,O
is,O
very,O
concerned,O
about,O
that,O
alliance,O
.,O
Earlier,O
",",O
he,O
said,O
it,O
would,O
create,O
a,O
global,O
network,O
for,O
terrorists,O
and,O
other,O
enemies,O
of,O
freedom,O
.,O
He,O
is,O
calling,O
for,O
Congress,B-org
to,O
pass,O
a,O
plan,O
authorizing,O
the,O
U.S.,B-geo
government,O
to,O
begin,O
radio,O
and,O
television,O
broadcasts,O
into,O
Venezuela,B-geo
.,O
Thursday,B-tim
",",O
Venezuela,B-geo
's,O
Communications,B-org
Ministry,I-org
said,O
Congressman,B-per
Mack,I-per
's,O
comments,O
represent,O
a,O
veiled,O
threat,O
that,O
the,O
United,B-geo
States,I-geo
will,O
attack,O
Telesur,B-geo
's,O
headquarters,O
in,O
Caracas,B-geo
.,O
A,O
spokesman,O
for,O
the,O
State,B-org
Department,I-org
said,O
Friday,B-tim
it,O
is,O
not,O
up,O
to,O
the,O
U.S.,B-geo
government,O
to,O
dictate,O
what,O
sort,O
of,O
business,O
deals,O
media,O
organizations,O
can,O
make,O
.,O
President,B-per
Bush,I-per
will,O
visit,O
the,O
U.S.,B-geo
Gulf,I-geo
Coast,I-geo
Sunday,B-tim
as,O
the,O
region,O
continues,O
to,O
clean-up,O
from,O
Hurricane,B-nat
Katrina,I-nat
.,O
The,O
visit,O
will,O
be,O
Mr.,B-per
Bush,I-per
's,O
third,O
trip,O
to,O
the,O
area,O
since,O
the,O
devastating,O
storm,O
hit,O
nearly,O
two,B-tim
weeks,O
ago,O
.,O
Cleanup,O
and,O
recovery,O
efforts,O
in,O
New,B-geo
Orleans,I-geo
are,O
showing,O
signs,O
of,O
progress,O
.,O
The,O
U.S.,B-org
Army,I-org
Corps,I-org
of,I-org
Engineers,I-org
now,O
says,O
it,O
will,O
take,O
40,O
days,O
to,O
pump,O
the,O
floodwaters,O
out,O
of,O
the,O
city,O
",",O
cutting,O
its,O
original,O
estimate,O
in,O
half,O
.,O
The,O
city,O
's,O
Louis,B-geo
Armstrong,I-geo
International,I-geo
Airport,I-geo
will,O
reopen,O
to,O
passenger,O
traffic,O
on,O
Tuesday,B-tim
.,O
Meanwhile,O
",",O
the,O
block-to-block,O
search,O
continues,O
for,O
those,O
killed,O
when,O
Katrina,B-nat
hit,O
landfall,O
.,O
Officials,O
now,O
cautiously,O
say,O
the,O
death,O
toll,O
may,O
be,O
far,O
lower,O
than,O
the,O
thousands,O
originally,O
feared,O
.,O
The,O
death,O
toll,O
now,O
stands,O
at,O
nearly,O
400,O
across,O
the,O
region,O
",",O
with,O
154,O
in,O
New,B-geo
Orleans,I-geo
.,O
Maoist,O
rebels,O
in,O
Nepal,B-gpe
have,O
raided,O
a,O
western,O
town,O
",",O
in,O
one,O
of,O
their,O
largest,O
assaults,O
since,O
ending,O
a,O
unilateral,O
ceasefire,O
earlier,O
this,O
month,O
.,O
Security,O
officials,O
say,O
at,O
least,O
six,O
policemen,O
were,O
missing,O
",",O
but,O
no,O
casualties,O
were,O
reported,O
when,O
the,O
rebels,O
fired,O
on,O
a,O
police,O
station,O
as,O
well,O
as,O
banks,O
and,O
offices,O
in,O
the,O
town,O
of,O
Dhangadi,B-geo
overnight,B-tim
.,O
The,O
officials,O
say,O
Nepalese,B-gpe
soldiers,O
returned,O
fire,O
",",O
and,O
reclaimed,O
control,O
of,O
the,O
town,O
after,O
a,O
prolonged,O
gunbattle,O
.,O
Maoist,O
rebels,O
have,O
carried,O
out,O
a,O
series,O
of,O
attacks,O
in,O
western,O
Nepal,B-gpe
since,O
they,O
canceled,O
a,O
four-month,O
long,O
truce,O
on,O
January,B-tim
second,I-tim
.,O
The,O
guerillas,O
say,O
they,O
resumed,O
hostilities,O
because,O
Nepal,B-gpe
's,O
royalist,O
government,O
refused,O
to,O
match,O
the,O
ceasefire,O
.,O
The,O
Maoists,O
have,O
been,O
fighting,O
to,O
overthrow,O
Nepal,B-gpe
's,O
monarchy,O
since,B-tim
1996,I-tim
.,O
At,O
least,O
"12,000",O
people,O
have,O
died,O
in,O
the,O
fighting,O
.,O
The,O
foreign,O
ministers,O
of,O
Japan,B-geo
and,O
South,B-geo
Korea,I-geo
have,O
discussed,O
their,O
strained,O
relations,O
in,O
a,O
meeting,O
on,O
the,O
sidelines,O
of,O
an,O
Asian,O
summit,O
in,O
Malaysia,B-geo
's,O
capital,O
",",O
Kuala,B-org
Lumpur,I-org
.,O
During,O
talks,O
Saturday,B-tim
",",O
Seoul,B-geo
's,O
Foreign,O
Minister,O
Ban,B-per
Ki-moon,I-per
told,O
his,O
Japanese,B-gpe
counterpart,O
",",O
Taro,B-org
Aso,I-org
",",O
that,O
visits,O
by,O
Japan,B-geo
's,O
prime,O
minister,O
to,O
a,O
controversial,O
war,O
shrine,O
are,O
disrupting,O
bilateral,O
relations,O
.,O
The,O
shrine,O
honors,O
Japan,B-geo
's,O
war,O
dead,O
",",O
including,O
convicted,O
war,O
criminals,O
.,O
Critics,O
",",O
including,O
South,B-geo
Korea,I-geo
and,O
China,B-geo
",",O
say,O
the,O
shrine,O
glorifies,O
Japan,B-geo
's,O
wartime,O
past,O
.,O
But,O
Japanese,B-gpe
Prime,B-per
Minister,O
Junichiro,B-per
Koizumi,I-per
says,O
he,O
visits,O
the,O
shrine,O
to,O
pray,O
for,O
peace,O
.,O
Thursday,B-tim
",",O
China,B-geo
ruled,O
out,O
holding,O
a,O
meeting,O
with,O
senior,O
leaders,O
from,O
Japan,B-geo
and,O
South,B-geo
Korea,I-geo
during,O
the,O
regional,O
summit,O
",",O
which,O
officially,O
begins,O
Monday,B-tim
.,O
The,O
three,O
nations,O
have,O
met,O
on,O
the,O
sidelines,O
of,O
the,O
Association,B-org
of,I-org
Southeast,I-org
Asian,I-org
Nations,I-org
summit,O
for,O
the,O
past,B-tim
six,I-tim
years,O
.,O
NATO,B-org
has,O
acknowledged,O
responsibility,O
for,O
killing,O
12,O
Afghan,B-gpe
civilians,O
during,O
a,O
major,O
U.S.-led,O
offensive,O
against,O
the,O
Taliban,B-org
in,O
southern,B-geo
Afghanistan,I-geo
.,O
NATO,B-org
says,O
the,O
civilians,O
were,O
killed,O
when,O
two,O
rockets,O
fired,O
at,O
insurgents,O
missed,O
their,O
intended,O
target,O
.,O
Afghan,B-gpe
President,B-per
Hamid,I-per
Karzai,I-per
expressed,O
sadness,O
at,O
the,O
incident,O
.,O
He,O
has,O
ordered,O
an,O
investigation,O
into,O
the,O
deaths,O
in,O
the,O
Nad,B-geo
Ali,I-geo
district,O
.,O
The,O
large-scale,O
military,O
operation,O
began,O
early,O
Saturday,B-tim
",",O
concentrated,O
on,O
the,O
farming,O
community,O
of,O
Marjah,B-geo
in,O
southern,B-geo
Helmand,I-geo
province,O
.,O
Some,O
"15,000",O
U.S.,B-geo
",",O
British,B-gpe
and,O
Afghan,B-gpe
soldiers,O
are,O
involved,O
in,O
the,O
offensive,O
",",O
designed,O
to,O
oust,O
the,O
Taliban,B-org
from,O
an,O
area,O
that,O
has,O
been,O
an,O
insurgent,O
stronghold,O
.,O
Afghan,B-gpe
officials,O
said,O
Sunday,B-tim
that,O
at,O
least,O
27,O
insurgents,O
have,O
been,O
killed,O
during,O
the,O
fighting,O
.,O
NATO,B-org
says,O
one,O
American,B-org
and,O
one,O
British,B-gpe
soldier,O
were,O
killed,O
on,O
the,O
first,B-tim
day,I-tim
of,I-tim
the,O
offensive,B-tim
.,O
During,O
an,O
interview,O
Sunday,B-tim
on,O
CNN,B-org
",",O
U.S.,B-org
National,I-org
Security,I-org
Advisor,I-org
James,B-per
Jones,I-per
described,O
the,O
operation,O
as,O
going,O
well,O
.,O
U.S.,B-org
Secretary,I-org
of,I-org
State,I-org
Condoleezza,B-per
Rice,I-per
says,O
the,O
Bush,B-per
administration,O
is,O
still,O
considering,O
setting,O
up,O
a,O
diplomatic,O
mission,O
in,O
Iran,B-geo
.,O
Rice,B-per
refuted,O
an,O
Associated,B-org
Press,I-org
report,O
that,O
the,O
administration,O
had,O
decided,O
to,O
hand,O
the,O
issue,O
to,O
its,O
successor,O
.,O
She,O
told,O
reporters,O
that,O
Washington,B-geo
continues,O
to,O
look,O
at,O
the,O
idea,O
.,O
On,O
a,O
flight,O
from,O
India,B-geo
to,O
Kazakhstan,B-geo
for,O
talks,O
on,O
other,O
matters,O
",",O
Rice,B-per
called,O
the,O
idea,O
interesting,O
.,O
She,O
did,O
not,O
comment,O
further,O
.,O
The,O
United,B-geo
States,I-geo
and,O
Iran,B-geo
are,O
at,O
odds,O
over,O
the,O
Middle,B-geo
East,I-geo
country,O
's,O
nuclear,O
program,O
.,O
Iran,B-geo
has,O
ignored,O
U.N.,B-org
resolutions,O
demanding,O
that,O
it,O
stop,O
uranium,O
enrichment,O
.,O
U.S.,B-gpe
and,O
European,O
governments,O
fear,O
that,O
Iran,B-geo
is,O
trying,O
to,O
build,O
a,O
nuclear,O
bomb,O
.,O
Tehran,B-org
denies,O
that,O
and,O
says,O
it,O
wants,O
only,O
to,O
produce,O
low-grade,O
fuel,O
for,O
nuclear,O
energy,O
.,O
The,O
same,O
enrichment,O
process,O
also,O
could,O
be,O
used,O
to,O
produce,O
highly,O
enriched,O
uranium,O
for,O
nuclear,O
weapons,O
.,O
Sri,B-per
Lanka,B-gpe
's,O
military,O
says,O
rebels,O
have,O
ambushed,O
a,O
navy,B-org
bus,O
in,O
the,O
east,O
of,O
the,O
country,O
",",O
wounding,O
12,O
sailors,O
and,O
sparking,O
a,O
gunbattle,O
in,O
which,O
two,O
civilians,O
also,O
died,O
.,O
Officials,O
blame,O
Tamil,B-org
rebels,O
for,O
Tuesday,B-tim
's,O
attack,O
in,O
Trincomalee,B-geo
.,O
They,O
say,O
the,O
rebels,O
set,O
off,O
a,O
fragmentation,O
mine,O
as,O
the,O
navy,B-org
bus,O
passed,O
by,O
",",O
and,O
then,O
opened,O
fire,O
on,O
the,O
bus,O
with,O
small,O
arms,O
.,O
Officials,O
say,O
the,O
sailors,O
shot,O
back,O
",",O
and,O
two,O
civilians,O
were,O
killed,O
in,O
the,O
crossfire,O
.,O
Sri,B-per
Lanka,B-gpe
's,O
government,O
says,O
at,O
least,O
69,O
security,O
personnel,O
have,O
been,O
killed,O
by,O
rebels,O
since,B-tim
early,O
December,B-tim
.,O
The,O
violence,O
has,O
severely,O
strained,O
a,O
ceasefire,O
signed,O
by,O
both,O
sides,O
in,O
2002,B-tim
.,O
Russian,B-gpe
officials,O
say,O
they,O
will,O
send,O
a,O
naval,O
task,O
force,O
to,O
the,B-geo
Caribbean,I-geo
later,B-tim
this,O
year,O
for,O
possible,O
joint,O
exercises,O
with,O
Venezuelan,B-gpe
forces,O
.,O
A,O
Russian,B-gpe
Foreign,B-org
Ministry,I-org
spokesman,O
",",O
Andrei,B-per
Nesterenk,I-per
",",O
says,O
the,O
nuclear-powered,O
battle,O
cruiser,O
Peter,B-per
the,B-geo
Great,I-geo
will,O
lead,O
the,O
naval,O
mission,O
",",O
which,O
will,O
also,O
include,O
the,O
destroyer,O
Admiral,B-org
Chabanenko,I-org
and,O
other,O
vessels,O
including,O
a,O
fuel,O
tanker,O
.,O
The,O
spokesman,O
said,O
anti-submarine,O
aircraft,O
will,O
also,O
be,O
sent,O
to,O
Venezuela,B-geo
",",O
possibly,O
in,O
November,B-tim
.,O
The,O
spokesman,O
said,O
the,O
visit,O
was,O
planned,O
long,O
before,O
the,O
outbreak,O
of,O
the,O
Georgian,B-gpe
conflict,O
and,O
is,O
not,O
directed,O
against,O
any,O
third,O
country,O
.,O
Russian,B-gpe
authorities,O
have,O
accused,O
the,O
United,B-geo
States,I-geo
of,O
rearming,O
Georgia,B-geo
while,O
using,O
military,O
vessels,O
to,O
deliver,O
humanitarian,O
aid,O
to,O
the,O
Caucasus,B-org
country,O
.,O
U.S.,B-geo
officials,O
have,O
denied,O
the,O
charge,O
Venezuela,B-geo
's,O
leftist,O
President,B-per
Hugo,I-per
Chavez,I-per
",",O
a,O
harsh,O
critic,O
of,O
the,O
U.S.,B-geo
government,O
",",O
has,O
forged,O
closer,O
ties,O
with,O
Moscow,B-geo
",",O
including,O
arms,O
purchases,O
and,O
other,O
economic,O
deals,O
.,O
The,O
U.S.,B-gpe
military,O
in,O
Iraq,B-geo
says,O
a,O
roadside,O
bomb,O
has,O
killed,O
one,O
of,O
its,O
troops,O
south,O
of,O
the,O
capital,O
",",O
Baghdad,B-geo
.,O
The,O
military,O
says,O
the,O
soldier,O
was,O
killed,O
Thursday,B-tim
when,O
his,O
vehicle,O
hit,O
the,O
bomb,O
during,O
a,O
combat,O
patrol,O
near,O
Iskandariyah,B-geo
.,O
The,O
United,B-gpe
States,I-gpe
invaded,O
Iraq,B-geo
in,O
2003,B-tim
",",O
citing,O
concerns,O
about,O
alleged,O
weapons,O
of,O
mass,O
destruction,O
programs,O
.,O
No,O
such,O
weapons,O
were,O
found,O
.,O
Iraqi,B-gpe
officials,O
say,O
the,O
country,O
's,O
deputy,O
minister,O
of,O
electricity,O
",",O
Raad,B-per
al-Harith,I-per
",",O
and,O
seven,O
of,O
his,O
bodyguards,O
have,O
been,O
freed,O
hours,O
after,O
their,O
abduction,O
in,O
Baghdad,B-geo
.,O
The,O
fate,O
of,O
12,O
other,O
bodyguards,O
kidnapped,O
with,O
them,O
is,O
not,O
known,O
.,O
Gunmen,O
wearing,O
camouflage,O
uniforms,O
intercepted,O
the,O
minister,O
's,O
convoy,O
early,O
Tuesday,B-tim
.,O
The,O
abduction,O
was,O
the,O
second,O
high-profile,O
kidnapping,O
in,O
Baghdad,B-geo
in,O
less,O
than,O
a,O
week,O
.,O
On,O
Saturday,B-tim
",",O
gunmen,O
kidnapped,O
a,O
Sunni,B-per
Arab,I-per
legislator,O
",",O
Tayseer,B-per
al-Mashhadani,I-per
",",O
and,O
seven,O
of,O
her,O
bodyguards,O
.,O
Sunni,B-per
lawmakers,O
have,O
since,O
boycotted,O
parliament,O
and,O
demanded,O
her,O
release,O
.,O
Separately,O
",",O
the,O
U.S.,B-geo
military,O
says,O
coalition,O
forces,O
detained,O
three,O
suspected,O
al-Qaida,B-org
in,O
Iraq,B-geo
terrorists,O
",",O
including,O
a,O
senior,O
member,O
of,O
the,O
group,O
",",O
Monday,B-tim
during,O
a,O
raid,O
near,O
Tikrit,B-geo
.,O
The,O
U.S.,B-geo
military,O
also,O
says,O
Iraqi,B-gpe
soldiers,O
rescued,O
three,O
Red,B-org
Crescent,I-org
employees,O
from,O
kidnappers,O
Monday,B-tim
near,O
the,O
Al-Nida,B-org
Mosque,I-org
in,O
Baghdad,B-geo
.,O
The,O
U.S.,B-geo
space,O
agency,O
NASA,B-org
is,O
counting,O
down,O
toward,O
a,O
nighttime,O
launch,O
of,O
the,O
space,O
shuttle,O
Endeavouron,B-geo
a,O
16-day,B-tim
mission,I-tim
to,I-tim
the,B-geo
International,I-geo
Space,I-geo
Station,I-geo
.,O
The,O
shuttle,O
is,O
scheduled,O
to,O
launch,O
early,O
Tuesday,B-tim
morning,I-tim
with,O
seven,O
astronauts,O
and,O
some,O
high-tech,O
freight,O
on,O
board,O
.,O
Endeavour,O
will,O
deliver,O
the,O
first,O
module,O
of,O
a,O
Japanese,B-gpe
space,O
laboratory,O
and,O
a,O
Canadian,B-gpe
robot,O
designed,O
to,O
handle,O
some,O
of,O
the,O
jobs,O
performed,O
by,O
spacewalking,O
astronauts,O
.,O
The,O
Japanese,B-gpe
lab,O
is,O
called,O
Kibo,B-org
",",O
a,O
Japanese,B-gpe
word,O
for,O
hope,O
.,O
If,O
shuttle,O
flights,O
go,O
according,O
to,O
schedule,O
",",O
its,O
final,O
module,O
should,O
be,O
delivered,O
next,O
year,O
to,O
the,O
space,O
station,O
.,O
The,O
Canadian,B-gpe
robot,O
",",O
called,O
Dextre,B-org
",",O
can,O
be,O
operated,O
by,O
the,O
crew,O
inside,O
the,O
station,O
or,O
by,O
flight,O
controllers,O
on,O
the,O
ground,O
.,O
Astronauts,O
intend,O
to,O
perform,O
five,O
spacewalks,O
during,O
their,O
stay,O
at,O
the,O
space,O
station,O
.,O
The,O
16-day,B-tim
mission,I-tim
will,O
be,O
the,O
longest,O
shuttle,O
mission,O
to,O
the,O
space,O
station,O
to,O
date,O
.,O
Top,O
Palestinian,B-gpe
officials,O
have,O
arrived,O
in,O
Lebanon,B-geo
for,O
the,O
first,O
visit,O
by,O
Palestinian,B-gpe
leadership,O
in,O
more,B-tim
than,I-tim
two,I-tim
decades,I-tim
.,O
The,O
head,O
of,O
the,O
Palestine,B-org
Liberation,I-org
Organization,I-org
",",O
Mahmoud,B-per
Abbas,I-per
",",O
and,O
Prime,B-per
Minister,I-per
Ahmed,I-per
Qureia,I-per
are,O
due,O
to,O
meet,O
with,O
Lebanese,B-gpe
President,B-per
Emile,I-per
Lahoud,I-per
and,O
other,O
top,O
officials,O
Wednesday,B-tim
.,O
Monday,B-tim
",",O
Mr.,B-per
Abbas,I-per
was,O
in,O
Syria,B-geo
for,O
landmark,O
talks,O
with,O
Syrian,B-gpe
President,B-per
Bashar,I-per
al-Assad,I-per
to,O
discuss,O
plans,O
for,O
future,O
peace,O
efforts,O
with,O
Israel,B-geo
.,O
The,O
trips,O
by,O
Palestinian,B-gpe
leaders,O
to,O
Lebanon,B-geo
and,O
Syria,B-geo
are,O
aimed,O
at,O
improving,O
relations,O
that,O
were,O
strained,O
under,O
Palestinian,B-gpe
leader,O
Yasser,B-per
Arafat,I-per
",",O
who,O
died,O
last,O
month,O
.,O
Both,O
countries,O
opposed,O
Mr.,B-per
Arafat,I-per
's,O
signing,O
of,O
the,O
Oslo,B-geo
peace,O
accords,O
in,O
1993,B-tim
",",O
saying,O
the,O
agreement,O
derailed,O
a,O
joint,O
Arab,B-gpe
approach,O
to,O
peace,O
with,O
Israel,B-geo
.,O
More,O
than,O
100,O
countries,O
with,O
delegates,O
at,O
a,O
global,O
conference,O
on,O
racism,O
have,O
agreed,O
on,O
a,O
declaration,O
calling,O
for,O
an,O
end,O
to,O
intolerance,O
and,O
xenophobia,O
.,O
The,O
declaration,O
",",O
adopted,O
Tuesday,B-tim
in,O
Geneva,B-geo
",",O
reaffirms,O
a,O
2001,B-tim
statement,O
issued,O
at,O
the,O
first,O
United,B-org
Nations,I-org
conference,O
on,O
racism,O
in,O
Durban,B-geo
",",O
South,B-geo
Africa,I-geo
.,O
The,O
decision,O
Tuesday,B-tim
by,O
consensus,O
came,O
a,O
day,O
after,O
Iranian,B-gpe
President,B-per
Mahmoud,I-per
Ahmadinejad,I-per
stirred,O
controversy,O
with,O
an,O
address,O
in,O
which,O
he,O
described,O
Israel,B-geo
as,O
"""",O
cruel,O
",",O
repressive,O
and,O
racist,O
.,O
"""",O
Mr.,B-per
Ahmadinejad,I-per
's,O
address,O
sparked,O
a,O
walkout,O
by,O
delegates,O
from,O
23,O
European,O
Union,O
nations,O
.,O
The,O
United,B-org
States,I-org
and,O
eight,O
other,O
Western,O
countries,O
boycotted,O
the,O
conference,O
over,O
fears,O
that,O
it,O
would,O
become,O
a,O
forum,O
for,O
anti-Semitism,O
.,O
U.N.,B-org
and,O
Western,B-org
diplomats,O
criticized,O
the,O
Iranian,B-gpe
president,O
's,O
remarks,O
as,O
outrageous,O
",",O
anti-Semitic,O
and,O
an,O
incitement,O
to,O
hatred,O
.,O
U.N.,B-org
Secretary-General,I-org
Ban,I-org
Ki-moon,I-org
said,O
the,O
Iranian,B-gpe
leader,O
used,O
the,O
meeting,O
"""",O
to,O
accuse,O
",",O
divide,O
and,O
even,O
incite,O
.,O
"""",O
Israel,B-org
says,O
it,O
has,O
launched,O
fresh,O
airstrikes,O
against,O
Palestinian,B-gpe
militant,O
targets,O
in,O
the,O
Gaza,B-geo
Strip,I-geo
.,O
Army,B-per
officials,O
say,O
Israeli,B-gpe
aircraft,O
attacked,O
at,O
least,O
eight,O
roads,O
and,O
bridges,O
Sunday,B-tim
leading,O
to,O
sites,O
used,O
by,O
militants,O
to,O
launch,O
rockets,O
into,O
Israeli,B-gpe
territory,O
.,O
It,O
was,O
not,O
immediately,O
clear,O
if,O
there,O
were,O
any,O
casualties,O
.,O
On,O
Saturday,B-tim
",",O
Palestinian,B-org
officials,O
said,O
a,O
Palestinian,B-gpe
militant,O
was,O
killed,O
and,O
three,O
others,O
wounded,O
in,O
an,O
explosion,O
in,O
the,O
Gaza,B-geo
Strip,I-geo
.,O
Security,O
officials,O
said,O
Israeli,B-gpe
aircraft,O
fired,O
a,O
missile,O
at,O
a,O
car,O
carrying,O
the,O
militant,O
(,O
said,O
to,O
be,O
a,O
member,O
of,O
the,O
Abu,B-org
Rish,I-org
Brigades,I-org
),O
.,O
Israel,B-org
denied,O
the,O
report,O
.,O
Officials,O
in,O
Pakistan,B-geo
say,O
suspected,O
tribal,O
rebels,O
blew,O
up,O
three,O
natural,O
gas,O
pipelines,O
Saturday,B-tim
in,O
southwestern,O
Baluchistan,B-geo
province,O
.,O
Gas,O
company,O
officials,O
say,O
the,O
attacks,O
disrupted,O
natural,O
gas,O
supplies,O
to,O
several,O
districts,O
",",O
but,O
caused,O
no,O
injuries,O
.,O
No,O
one,O
immediately,O
claimed,O
responsibility,O
for,O
the,O
bombings,O
.,O
Elsewhere,O
",",O
Pakistani,B-gpe
security,O
forces,O
say,O
they,O
attacked,O
a,O
militant,O
hideout,O
near,O
the,O
Afghan,B-gpe
border,O
",",O
killing,O
between,O
15,O
and,O
20,O
suspected,O
militants,O
.,O
A,O
military,O
statement,O
said,O
the,O
operation,O
began,O
before,O
dawn,O
in,O
the,O
North,B-geo
Waziristan,I-geo
tribal,O
region,O
",",O
where,O
foreign,O
militants,O
and,O
their,O
local,O
supporters,O
are,O
hiding,O
.,O
Pakistan,B-geo
is,O
trying,O
to,O
clear,O
its,O
rugged,O
",",O
semi-autonomous,O
border,O
lands,O
of,O
militants,O
",",O
many,O
of,O
whom,O
fled,O
there,O
after,O
the,O
overthrow,O
of,O
the,O
Taleban,B-org
in,O
Afghanistan,B-geo
.,O
The,O
White,B-org
House,I-org
says,O
President,B-per
George,I-per
Bush,I-per
has,O
reaffirmed,O
strong,O
U.S.-Pakistani,O
relations,O
",",O
in,O
a,O
phone,O
call,O
he,O
made,O
to,O
Pakistan,B-geo
's,O
President,B-per
Pervez,I-per
Musharraf,I-per
.,O
Friday,B-tim
's,O
conversation,O
between,O
the,O
two,O
leaders,O
took,O
place,O
a,O
day,O
after,O
Mr.,B-per
Musharraf,I-per
dismissed,O
media,O
speculation,O
he,O
is,O
ready,O
to,O
resign,O
.,O
He,O
also,O
said,O
there,O
are,O
no,O
differences,O
between,O
him,O
and,O
the,O
chief,O
of,O
the,O
country,O
's,O
powerful,O
military,O
",",O
General,B-org
Ashfaq,I-org
Parvez,I-org
Kayani,I-org
.,O
Mr.,B-per
Musharraf,I-per
was,O
referring,O
to,O
a,O
report,O
in,O
a,O
Pakistani,B-gpe
newspaper,O
",",O
The,B-org
News,I-org
Daily,I-org
",",O
that,O
speculated,O
he,O
was,O
about,O
to,O
quit,O
following,O
a,O
meeting,O
with,O
the,O
general,O
on,O
Wednesday,B-tim
.,O
The,O
military,O
said,O
the,O
two,O
men,O
discussed,O
routine,O
matters,O
.,O
The,O
landmark,O
trial,O
of,O
a,O
Congolese,B-gpe
war,O
crimes,O
suspect,O
has,O
been,O
temporarily,O
adjourned,O
after,O
the,O
first,O
witness,O
suddenly,O
recanted,O
his,O
earlier,O
testimony,O
.,O
The,O
young,O
man,O
was,O
testifying,O
Wednesday,B-tim
against,O
Thomas,B-per
Lubanga,I-per
",",O
the,O
first,O
suspect,O
to,O
go,O
on,O
trial,O
at,O
the,O
International,B-org
Criminal,I-org
Court,I-org
in,O
The,B-org
Hague,I-org
.,O
The,O
witness,O
",",O
whose,O
name,O
was,O
not,O
released,O
",",O
initially,O
said,O
Lubanga,B-per
's,O
men,O
recruited,O
him,O
off,O
a,O
street,O
and,O
sent,O
him,O
to,O
a,O
military,O
training,O
camp,O
.,O
But,O
after,O
a,O
break,O
",",O
the,O
witness,O
told,O
the,O
court,O
his,O
earlier,O
account,O
was,O
incorrect,O
.,O
Prosecutor,O
Fatou,B-per
Bensouda,I-per
requested,O
a,O
delay,O
to,O
investigate,O
what,O
caused,O
the,O
man,O
to,O
change,O
his,O
testimony,O
",",O
and,O
to,O
review,O
measures,O
designed,O
to,O
protect,O
his,O
safety,O
.,O
Lubanga,B-per
",",O
a,O
former,O
Congolese,B-gpe
militia,O
leader,O
",",O
is,O
accused,O
of,O
recruiting,O
and,O
using,O
children,O
under,O
the,O
age,O
of,O
15,O
as,O
soldiers,O
during,O
hostilities,O
in,O
the,O
eastern,O
Democratic,B-geo
Republic,I-geo
of,O
Congo,B-geo
.,O
A,O
published,O
report,O
says,O
U.S.,B-geo
military,O
officials,O
in,O
Iraq,B-geo
knew,O
that,O
American,B-gpe
forces,O
were,O
abusing,O
detainees,O
throughout,O
that,O
country,O
",",O
more,O
than,O
a,O
month,O
before,O
mistreatment,O
at,O
the,O
Abu,B-org
Ghraib,I-org
prison,I-org
was,O
uncovered,O
.,O
The,B-org
Washington,I-org
Post,I-org
newspaper,O
Wednesday,B-tim
",",O
says,O
a,O
confidential,O
report,O
about,O
the,O
abuse,O
was,O
given,O
to,O
Army,B-org
generals,O
in,O
Iraq,B-geo
in,O
December,B-tim
2003,I-tim
",",O
before,O
military,O
investigators,O
received,O
photographs,O
of,O
the,O
abuses,O
at,O
Abu,B-org
Ghraib,I-org
.,O
That,O
Abu,B-org
Ghraib,I-org
scandal,O
became,O
public,O
several,B-tim
months,O
later,B-tim
when,O
news,O
media,O
published,O
photographs,O
of,O
the,O
abuse,O
.,O
The,O
Post,B-org
says,O
the,O
confidential,O
report,O
was,O
written,O
by,O
retired,O
Colonel,O
Stuart,B-per
Herrington,I-per
.,O
He,O
disclosed,O
that,O
members,O
of,O
a,O
special,O
joint,O
military,O
and,O
Central,B-org
Intelligence,I-org
Agency,I-org
task,O
force,O
TF-121,B-org
were,O
abusing,O
detainees,O
throughout,O
Iraq,B-geo
and,O
using,O
a,O
secret,O
interrogation,O
facility,O
to,O
hide,O
their,O
activities,O
.,O
A,O
Pentagon,B-org
official,O
told,O
the,O
Post,B-org
the,O
Herrington,B-per
report,O
was,O
taken,O
very,O
seriously,O
",",O
and,O
that,O
its,O
findings,O
were,O
passed,O
on,O
to,O
U.S.,B-org
Central,I-org
Command,I-org
.,O
At,O
least,O
15,O
more,O
Iraqi,B-gpe
police,O
and,O
national,O
guardsmen,O
have,O
been,O
killed,O
",",O
as,O
insurgents,O
press,O
their,O
campaign,O
to,O
disrupt,O
upcoming,O
national,O
elections,O
.,O
A,O
suicide,O
car-bomb,O
explosion,O
in,O
Baghdad,B-geo
near,O
the,O
headquarters,O
of,O
Prime,B-per
Minister,I-per
Iyad,I-per
Allawi,I-per
's,O
political,O
party,O
killed,O
two,O
police,O
and,O
a,O
civilian,O
and,O
wounded,O
more,O
than,O
20,O
people,O
.,O
North,B-geo
of,O
the,O
capital,O
",",O
U.S.,B-geo
authorities,O
say,O
a,O
car,O
bombing,O
near,O
a,O
